phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
3,17,684.929,0.2833333333333333,299.969,-0.687305,28.6714,65.5835,-0.0112607,0.0620608,-0.156638,-0.00139335,0.00474319,-0.00581727
3,18,689.928,0.3,299.969,-0.74367,28.9879,64.7922,-0.0112833,0.0645544,-0.15993,-0.00132778,0.00468497,-0.0053736
3,19,694.928,0.31666666666666665,299.969,-0.800001,29.3168,63.985,-0.0112472,0.0670189,-0.162995,-0.00126295,0.00461231,-0.00496301
3,20,699.927,0.3333333333333333,299.969,-0.856006,29.6579,63.1629,-0.0111531,0.0694463,-0.16585,-0.00119897,0.0045287,-0.00458226
3,21,704.927,0.35,299.969,-0.911399,30.0111,62.3271,-0.011002,0.0718306,-0.16851,-0.00113592,0.0044375,-0.00422826
3,22,709.926,0.36666666666666664,299.969,-0.965895,30.376,61.4785,-0.0107947,0.0741673,-0.170988,-0.00107383,0.00434187,-0.00389813
3,23,714.926,0.38333333333333336,299.969,-1.01922,30.7526,60.6178,-0.0105323,0.0764537,-0.173296,-0.00101272,0.00424474,-0.0035892
3,24,719.925,0.4,299.969,-1.07109,31.1404,59.7461,-0.0102157,0.0786884,-0.175445,-0.000952554,0.00414881,-0.00329901
3,25,724.925,0.4166666666666667,299.969,-1.12125,31.5392,58.864,-0.00984596,0.0808714,-0.177443,-0.000893297,0.00405643,-0.00302537
3,26,729.924,0.43333333333333335,299.969,-1.16943,31.9489,57.9722,-0.00942408,0.0830039,-0.179299,-0.000834869,0.00396964,-0.00276632
3,27,734.924,0.45,299.969,-1.21537,32.3691,57.0715,-0.00895094,0.0850882,-0.181021,-0.000777177,0.00389007,-0.00252019
3,28,739.923,0.4666666666666667,299.969,-1.25882,32.7996,56.1625,-0.00842739,0.0871273,-0.182614,-0.000720111,0.0038189,-0.00228557
3,29,744.923,0.48333333333333334,299.969,-1.29953,33.2401,55.2458,-0.00785416,0.0891249,-0.184084,-0.000663549,0.00375686,-0.00206135
3,30,749.922,0.5,299.969,-1.33725,33.6906,54.3221,-0.00723188,0.0910849,-0.185437,-0.000607364,0.00370415,-0.0018467
3,31,754.922,0.5166666666666667,299.969,-1.37174,34.1508,53.3919,-0.00656108,0.0930116,-0.186677,-0.000551427,0.00366043,-0.00164111
3,32,759.921,0.5333333333333333,299.969,-1.40275,34.6206,52.4558,-0.00584214,0.0949089,-0.187809,-0.000495615,0.00362476,-0.00144432
3,33,764.92,0.55,299.969,-1.43005,35.0998,51.5143,-0.00507538,0.0967803,-0.188836,-0.000439816,0.0035956,-0.00125639
3,34,769.92,0.5666666666666667,299.969,-1.4534,35.5882,50.5679,-0.004261,0.0986286,-0.189765,-0.000383937,0.00357078,-0.00107766
3,35,774.919,0.5833333333333334,299.969,-1.47255,36.0859,49.6171,-0.00339913,0.100455,-0.190598,-0.000327911,0.00354747,-0.000908751
3,36,779.919,0.6,299.969,-1.48728,36.5926,48.6623,-0.00248985,0.102261,-0.191342,-0.000271702,0.00352218,-0.000750533
3,37,784.918,0.6166666666666667,299.969,-1.49735,37.1083,47.7041,-0.00153322,0.104044,-0.192,-0.000215316,0.00349077,-0.000604143
3,38,789.918,0.6333333333333333,299.969,-1.50251,37.6329,46.7427,-0.00052935,0.1058,-0.19258,-0.000158803,0.00344842,-0.000470951
3,39,794.917,0.65,299.969,-1.50254,38.1662,45.7787,0.000521606,0.107524,-0.193088,-0.00010227,0.00338967,-0.000352553
3,40,799.917,0.6666666666666666,299.969,-1.49719,38.7079,44.8122,0.00161935,0.109207,-0.19353,-4.58878e-05,0.00330846,-0.000250745
3,41,804.916,0.6833333333333333,299.969,-1.48624,39.258,43.8437,0.00276339,0.110837,-0.193917,1.01074e-05,0.0031981,-0.000167512
3,42,809.916,0.7,299.969,-1.46946,39.816,42.8734,0.00395299,0.1124,-0.194255,6.54011e-05,0.00305133,-0.000105002
3,43,814.915,0.7166666666666667,299.969,-1.44662,40.3817,41.9014,0.00518706,0.113876,-0.194557,0.000119596,0.00286039,-6.55078e-05
3,44,819.915,0.7333333333333333,299.969,-1.4175,40.9544,40.9281,0.0064641,0.115243,-0.194834,0.000172208,0.00261702,-5.14495e-05
3,45,824.914,0.75,299.969,-1.3819,41.5337,39.9533,0.0077821,0.116474,-0.195097,0.000222656,0.00231253,-6.53495e-05
3,46,829.914,0.7666666666666667,299.969,-1.3396,42.1186,38.9773,0.00913846,0.117538,-0.195362,0.000270261,0.00193786,-0.000109814
3,47,834.913,0.7833333333333333,299.969,-1.29044,42.7084,37.9999,0.0105299,0.1184,-0.195643,0.000314241,0.00148362,-0.000187513
3,48,839.913,0.8,299.969,-1.23425,43.3019,37.021,0.0119522,0.11902,-0.195958,0.000353704,0.000940165,-0.00030116
3,49,844.912,0.8166666666666667,299.969,-1.17087,43.8978,36.0404,0.0134006,0.119353,-0.196323,0.000387649,0.000297651,-0.000453493
3,50,849.912,0.8333333333333334,299.969,-1.10021,44.4945,35.0578,0.0148688,0.119348,-0.196759,0.000414963,-0.000453912,-0.00064726
3,51,854.911,0.85,299.969,-1.02217,45.0902,34.0727,0.0163499,0.118952,-0.197286,0.00043442,-0.00132461,-0.000885202
3,52,859.911,0.8666666666666667,299.969,-0.936711,45.6828,33.0848,0.0178353,0.118104,-0.197926,0.000444678,-0.00232461,-0.00117005
3,53,864.91,0.8833333333333333,299.969,-0.843839,46.2698,32.0933,0.0193155,0.116741,-0.198703,0.000444281,-0.00346411,-0.00150452
3,54,869.909,0.9,299.969,-0.743604,46.8486,31.0976,0.0207792,0.114791,-0.199641,0.000431655,-0.00475341,-0.00189132
3,55,874.909,0.9166666666666666,299.969,-0.636122,47.416,30.0967,0.0222137,0.112182,-0.200766,0.000405102,-0.00620294,-0.00233319
3,56,879.908,0.9333333333333333,299.969,-0.521574,47.9685,29.0896,0.0236046,0.108832,-0.202107,0.000362784,-0.00782314,-0.00283281
3,57,884.908,0.95,299.969,-0.400218,48.5021,28.0752,0.0249356,0.104658,-0.203691,0.000302711,-0.00962427,-0.00339283
3,58,889.907,0.9666666666666667,299.969,-0.272399,49.0127,27.0522,0.0261886,0.0995688,-0.20555,0.000222746,-0.0116158,-0.00401563
3,59,894.907,0.9833333333333333,299.969,-0.138557,49.4952,26.0192,0.0273432,0.0934712,-0.207713,0.000120629,-0.0138062,-0.00470325
3,60,899.906,1.0,299.969,0.000760109,49.9445,24.9744,0.028377,0.0862666,-0.210215,,,
4,0,899.906,0.0,299.971,-0.000140921,49.9477,24.9755,0.0309928,-0.635705,-0.492782,0.00354595,-0.23544,-0.151429
4,1,904.906,0.016666666666666666,299.971,0.140939,46.4745,22.3223,0.0252319,-0.75372,-0.568629,0.00189333,-0.134716,-0.0978004
4,2,909.905,0.03333333333333333,299.971,0.248415,42.5373,19.3569,0.0176405,-0.821304,-0.617647,0.00128357,-0.0420722,-0.0447693
4,3,914.905,0.05,299.971,0.315765,38.3782,16.2127,0.00926431,-0.842485,-0.640134,0.0016182,0.0420794,0.00743159
4,4,919.904,0.06666666666666667,299.971,0.341466,34.2186,13.0214,0.00105521,-0.821503,-0.636504,0.00279031,0.117105,0.0585054
