outer_iter,iter,time,ux,uy,uz
1,37,258.732,-4.1309e-07,-7.1585e-05,-4.08008e-05
1,37,260.236,-4.87202e-06,0.000186588,3.41502e-06
1,37,261.739,-4.55247e-05,0.00273476,0.00031429
1,37,263.242,-0.000688953,0.0714217,0.0177789
1,37,264.746,-0.000782456,0.22812,0.072114
1,37,266.249,-7.9743e-06,0.36333,0.129119
1,37,267.752,0.00113816,0.46125,0.186827
1,37,269.256,0.00259608,0.514679,0.243403
1,37,270.759,0.00429041,0.539183,0.297135
1,37,272.263,0.00613298,0.551068,0.346248
1,37,273.766,0.0080437,0.557546,0.388907
1,37,275.269,0.00994885,0.561317,0.423574
1,37,276.773,0.0117763,0.563393,0.449541
1,37,278.276,0.0134498,0.564059,0.467079
1,37,279.779,0.0148796,0.563136,0.476914
1,37,281.283,0.0159511,0.559918,0.479378
1,37,282.786,0.016519,0.552711,0.473671
1,37,284.29,0.0164234,0.537626,0.45745
1,37,285.793,0.0155499,0.50652,0.427448
1,37,287.296,0.013894,0.448765,0.381694
1,37,288.8,0.0115555,0.363848,0.321465
1,37,290.303,0.00871957,0.264922,0.251095
1,37,291.806,0.00568961,0.168136,0.177213
1,37,293.31,0.00292196,0.086392,0.108326
1,37,294.813,0.000815879,0.0258659,0.0494999
1,37,296.317,-9.85035e-05,-0.00172683,0.00180392
1,37,297.82,-6.84959e-06,-0.000140474,-6.14776e-05
1,37,299.323,-6.0034e-06,-9.54323e-05,1.42457e-05
1,37,300.827,-6.52616e-06,-0.000175016,-4.72566e-05
1,37,302.33,-3.67844e-05,-0.00115349,-0.000244869
1,37,303.833,-0.00014352,-0.00538019,-0.000957458
1,37,305.337,-0.000161055,-0.00710398,-0.000964946
1,37,306.84,-0.000146014,-0.00759961,-0.000754035
1,37,308.344,-0.000140277,-0.00868117,-0.000603964
1,37,309.847,-0.000159054,-0.0117888,-0.000559684
1,37,311.35,-0.000131896,-0.0118013,-0.000309542
1,37,312.854,-0.000108677,-0.0118732,-0.000105815
1,37,314.357,-0.000111124,-0.0148402,3.45424e-05
1,37,315.86,-0.000117668,-0.0190735,0.000180866
1,37,317.364,-8.03048e-05,-0.0166241,0.000347952
1,37,318.867,-2.52516e-05,-0.00767972,0.000267382
1,37,320.371,-1.47345e-05,-0.00641587,0.000258363
1,37,321.874,-6.6053e-06,-0.00463515,0.000204763
1,37,323.377,-1.54127e-06,-0.002387,0.000111254
1,37,324.881,-9.13545e-08,-0.000920036,4.33119e-05
1,37,326.384,8.47222e-08,-0.000723697,3.32431e-05
